date,city,precip_mm,rainy_day,year,month
2021-04-14,Seattle,0.0,0,2021,4
2021-04-15,Seattle,0.0,0,2021,4
2021-04-16,Seattle,0.0,0,2021,4
2021-04-17,Seattle,0.0,0,2021,4
2021-04-18,Seattle,0.0,0,2021,4
2021-04-19,Seattle,0.0,0,2021,4
2021-04-20,Seattle,0.0,0,2021,4
2021-04-21,Seattle,0.0,0,2021,4
2021-04-22,Seattle,0.0,0,2021,4
2021-04-23,Seattle,0.0,0,2021,4
2021-04-24,Seattle,2.032,1,2021,4
2021-04-25,Seattle,12.7,1,2021,4
2021-04-26,Seattle,3.8099999999999996,1,2021,4
2021-04-27,Seattle,0.254,1,2021,4
2021-04-28,Seattle,0.0,0,2021,4
2021-04-29,Seattle,0.0,0,2021,4
2021-04-30,Seattle,2.54,1,2021,4
2021-05-01,Seattle,0.7619999999999999,1,2021,5
2021-05-02,Seattle,0.254,1,2021,5
2021-05-03,Seattle,0.0,0,2021,5
2021-05-04,Seattle,7.365999999999999,1,2021,5
2021-05-05,Seattle,0.0,0,2021,5
2021-05-06,Seattle,0.0,0,2021,5
2021-05-07,Seattle,0.0,0,2021,5
2021-05-08,Seattle,4.3180000000000005,1,2021,5
2021-05-09,Seattle,0.254,1,2021,5
2021-05-10,Seattle,0.0,0,2021,5
2021-05-11,Seattle,0.0,0,2021,5
2021-05-12,Seattle,0.0,0,2021,5
2021-05-13,Seattle,0.0,0,2021,5
2021-05-14,Seattle,0.0,0,2021,5
2021-05-15,Seattle,0.0,0,2021,5
2021-05-16,Seattle,0.0,0,2021,5
2021-05-17,Seattle,0.0,0,2021,5
2021-05-18,Seattle,1.27,1,2021,5
2021-05-19,Seattle,3.0479999999999996,1,2021,5
2021-05-20,Seattle,0.254,1,2021,5
2021-05-21,Seattle,0.0,0,2021,5
2021-05-22,Seattle,0.0,0,2021,5
2021-05-23,Seattle,0.0,0,2021,5
2021-05-24,Seattle,1.778,1,2021,5
2021-05-25,Seattle,1.016,1,2021,5
2021-05-26,Seattle,0.254,1,2021,5
2021-05-27,Seattle,4.3180000000000005,1,2021,5
2021-05-28,Seattle,4.826,1,2021,5
2021-05-29,Seattle,0.0,0,2021,5
2021-05-30,Seattle,0.0,0,2021,5
2021-05-31,Seattle,0.0,0,2021,5
2021-06-01,Seattle,0.0,0,2021,6
2021-06-02,Seattle,0.0,0,2021,6
2021-06-03,Seattle,0.0,0,2021,6
2021-06-04,Seattle,0.0,0,2021,6
2021-06-05,Seattle,1.27,1,2021,6
2021-06-06,Seattle,0.0,0,2021,6
2021-06-07,Seattle,18.541999999999998,1,2021,6
2021-06-08,Seattle,0.0,0,2021,6
2021-06-09,Seattle,0.0,0,2021,6
2021-06-10,Seattle,0.0,0,2021,6
2021-06-11,Seattle,0.0,0,2021,6
2021-06-12,Seattle,8.636000000000001,1,2021,6
2021-06-13,Seattle,8.636000000000001,1,2021,6
2021-06-14,Seattle,15.239999999999998,1,2021,6
2021-06-15,Seattle,1.778,1,2021,6
2021-06-16,Seattle,0.0,0,2021,6
2021-06-17,Seattle,0.0,0,2021,6
2021-06-18,Seattle,0.0,0,2021,6
2021-06-19,Seattle,0.0,0,2021,6
2021-06-20,Seattle,0.0,0,2021,6
2021-06-21,Seattle,0.0,0,2021,6
2021-06-22,Seattle,0.0,0,2021,6
2021-06-23,Seattle,0.0,0,2021,6
2021-06-24,Seattle,0.0,0,2021,6
2021-06-25,Seattle,0.0,0,2021,6
2021-06-26,Seattle,0.0,0,2021,6
2021-06-27,Seattle,0.0,0,2021,6
2021-06-28,Seattle,0.0,0,2021,6
2021-06-29,Seattle,0.0,0,2021,6
2021-06-30,Seattle,0.0,0,2021,6
2021-07-01,Seattle,0.0,0,2021,7
2021-07-02,Seattle,0.0,0,2021,7
2021-07-03,Seattle,0.0,0,2021,7
2021-07-04,Seattle,0.0,0,2021,7
2021-07-05,Seattle,0.0,0,2021,7
2021-07-06,Seattle,0.0,0,2021,7
2021-07-07,Seattle,0.0,0,2021,7
2021-07-08,Seattle,0.0,0,2021,7
2021-07-09,Seattle,0.0,0,2021,7
2021-07-10,Seattle,0.0,0,2021,7
2021-07-11,Seattle,0.0,0,2021,7
2021-07-12,Seattle,0.0,0,2021,7
2021-07-13,Seattle,0.0,0,2021,7
2021-07-14,Seattle,0.0,0,2021,7
2021-07-15,Seattle,0.0,0,2021,7
2021-07-16,Seattle,0.0,0,2021,7
2021-07-17,Seattle,0.0,0,2021,7
2021-07-18,Seattle,0.0,0,2021,7
2021-07-19,Seattle,0.0,0,2021,7
2021-07-20,Seattle,0.508,1,2021,7
2021-07-21,Seattle,0.0,0,2021,7
2021-07-22,Seattle,0.0,0,2021,7
2021-07-23,Seattle,0.0,0,2021,7
2021-07-24,Seattle,0.0,0,2021,7
2021-07-25,Seattle,0.0,0,2021,7
2021-07-26,Seattle,0.0,0,2021,7
2021-07-27,Seattle,0.0,0,2021,7
2021-07-28,Seattle,0.0,0,2021,7
2021-07-29,Seattle,0.0,0,2021,7
2021-07-30,Seattle,0.0,0,2021,7
2021-08-02,Seattle,,0,2021,8
2021-08-03,Seattle,0.0,0,2021,8
2021-08-04,Seattle,0.508,1,2021,8
2021-08-05,Seattle,0.0,0,2021,8
2021-08-06,Seattle,1.5239999999999998,1,2021,8
2021-08-07,Seattle,0.254,1,2021,8
2021-08-08,Seattle,1.016,1,2021,8
2021-08-09,Seattle,0.254,1,2021,8
2021-08-10,Seattle,0.0,0,2021,8
2021-08-11,Seattle,0.0,0,2021,8
2021-08-12,Seattle,0.0,0,2021,8
2021-08-13,Seattle,0.0,0,2021,8
2021-08-30,Seattle,,0,2021,8
2021-08-31,Seattle,0.508,1,2021,8
2021-09-01,Seattle,0.0,0,2021,9
2021-09-02,Seattle,0.0,0,2021,9
2021-09-03,Seattle,0.0,0,2021,9
2021-09-04,Seattle,0.0,0,2021,9
2021-09-05,Seattle,0.0,0,2021,9
2021-09-06,Seattle,0.508,1,2021,9
2021-09-07,Seattle,0.0,0,2021,9
2021-09-08,Seattle,0.254,1,2021,9
2021-09-09,Seattle,0.0,0,2021,9
2021-09-10,Seattle,0.0,0,2021,9
2021-09-11,Seattle,0.7619999999999999,1,2021,9
2021-09-12,Seattle,0.7619999999999999,1,2021,9
2021-09-13,Seattle,0.508,1,2021,9
2021-09-14,Seattle,0.0,0,2021,9
2021-09-15,Seattle,0.0,0,2021,9
2021-09-16,Seattle,0.0,0,2021,9
2021-09-17,Seattle,0.7619999999999999,1,2021,9
2021-09-18,Seattle,21.59,1,2021,9
2021-09-19,Seattle,7.619999999999999,1,2021,9
2021-09-20,Seattle,3.302,1,2021,9
2021-09-21,Seattle,0.0,0,2021,9
2021-09-22,Seattle,0.0,0,2021,9
2021-09-23,Seattle,0.0,0,2021,9
2021-09-24,Seattle,0.0,0,2021,9
2021-09-25,Seattle,0.0,0,2021,9
2021-09-26,Seattle,0.0,0,2021,9
2021-09-27,Seattle,18.034,1,2021,9
2021-09-28,Seattle,8.636000000000001,1,2021,9
2021-09-29,Seattle,0.508,1,2021,9
2021-09-30,Seattle,5.588,1,2021,9
2021-10-01,Seattle,7.112,1,2021,10
2021-10-02,Seattle,0.0,0,2021,10
2021-10-03,Seattle,0.0,0,2021,10
2021-10-04,Seattle,0.0,0,2021,10
2021-10-05,Seattle,4.826,1,2021,10
2021-10-06,Seattle,3.302,1,2021,10
2021-10-07,Seattle,0.0,0,2021,10
2021-10-08,Seattle,0.0,0,2021,10
2021-10-09,Seattle,0.0,0,2021,10
2021-10-10,Seattle,3.556,1,2021,10
2021-10-11,Seattle,3.0479999999999996,1,2021,10
2021-10-12,Seattle,0.0,0,2021,10
2021-10-13,Seattle,1.27,1,2021,10
2021-10-14,Seattle,1.5239999999999998,1,2021,10
2021-10-15,Seattle,0.508,1,2021,10
2021-10-16,Seattle,0.508,1,2021,10
2021-10-17,Seattle,0.0,0,2021,10
2021-10-18,Seattle,0.508,1,2021,10
2021-10-19,Seattle,0.0,0,2021,10
2021-10-20,Seattle,4.826,1,2021,10
2021-10-21,Seattle,1.778,1,2021,10
2021-10-22,Seattle,16.256,1,2021,10
2021-10-23,Seattle,0.7619999999999999,1,2021,10
2021-10-24,Seattle,4.826,1,2021,10
2021-10-25,Seattle,8.128,1,2021,10
2021-10-26,Seattle,3.556,1,2021,10
2021-10-27,Seattle,2.54,1,2021,10
2021-10-28,Seattle,12.446,1,2021,10
2021-10-29,Seattle,50.8,1,2021,10
2021-10-30,Seattle,2.032,1,2021,10
2021-10-31,Seattle,0.0,0,2021,10
2021-11-01,Seattle,0.0,0,2021,11
2021-11-02,Seattle,3.0479999999999996,1,2021,11
2021-11-03,Seattle,4.571999999999999,1,2021,11
2021-11-04,Seattle,15.493999999999998,1,2021,11
2021-11-05,Seattle,14.477999999999998,1,2021,11
2021-11-06,Seattle,1.016,1,2021,11
2021-11-07,Seattle,16.256,1,2021,11
2021-11-08,Seattle,5.842,1,2021,11
2021-11-09,Seattle,7.874,1,2021,11
2021-11-10,Seattle,9.652,1,2021,11
2021-11-11,Seattle,3.556,1,2021,11
2021-11-12,Seattle,26.924,1,2021,11
2021-11-13,Seattle,10.16,1,2021,11
2021-11-14,Seattle,14.985999999999999,1,2021,11
2021-11-15,Seattle,14.985999999999999,1,2021,11
2021-11-16,Seattle,7.619999999999999,1,2021,11
2021-11-17,Seattle,0.508,1,2021,11
2021-11-18,Seattle,0.0,0,2021,11
2021-11-19,Seattle,13.208,1,2021,11
2021-11-20,Seattle,2.54,1,2021,11
2021-11-21,Seattle,0.0,0,2021,11
2021-11-22,Seattle,0.0,0,2021,11
2021-11-23,Seattle,13.462,1,2021,11
2021-11-24,Seattle,0.508,1,2021,11
2021-11-25,Seattle,5.588,1,2021,11
2021-11-26,Seattle,13.97,1,2021,11
2021-11-27,Seattle,1.016,1,2021,11
2021-11-28,Seattle,10.668,1,2021,11
2021-11-29,Seattle,3.556,1,2021,11
2021-11-30,Seattle,1.016,1,2021,11
2021-12-01,Seattle,0.7619999999999999,1,2021,12
2021-12-02,Seattle,2.2859999999999996,1,2021,12
2021-12-03,Seattle,5.588,1,2021,12
2021-12-04,Seattle,3.8099999999999996,1,2021,12
2021-12-05,Seattle,8.636000000000001,1,2021,12
2021-12-06,Seattle,0.508,1,2021,12
2021-12-07,Seattle,3.556,1,2021,12
2021-12-08,Seattle,1.016,1,2021,12
2021-12-09,Seattle,1.778,1,2021,12
2021-12-10,Seattle,0.508,1,2021,12
2021-12-11,Seattle,21.081999999999997,1,2021,12
2021-12-12,Seattle,2.2859999999999996,1,2021,12
2021-12-13,Seattle,9.398,1,2021,12
2021-12-14,Seattle,2.54,1,2021,12
2021-12-15,Seattle,3.0479999999999996,1,2021,12
2021-12-16,Seattle,2.794,1,2021,12
2021-12-17,Seattle,1.016,1,2021,12
2021-12-18,Seattle,13.716,1,2021,12
2021-12-19,Seattle,8.382,1,2021,12
2021-12-20,Seattle,0.508,1,2021,12
2021-12-21,Seattle,0.508,1,2021,12
2021-12-22,Seattle,10.16,1,2021,12
2021-12-23,Seattle,14.224,1,2021,12
2021-12-24,Seattle,4.064,1,2021,12
2021-12-25,Seattle,5.588,1,2021,12
2021-12-26,Seattle,8.128,1,2021,12
2021-12-27,Seattle,2.794,1,2021,12
2021-12-28,Seattle,0.508,1,2021,12
2021-12-29,Seattle,0.0,0,2021,12
2021-12-30,Seattle,4.571999999999999,1,2021,12
2021-12-31,Seattle,0.254,1,2021,12
2022-01-01,Seattle,0.0,0,2022,1
2022-01-02,Seattle,0.0,0,2022,1
2022-01-03,Seattle,50.038,1,2022,1
2022-01-04,Seattle,7.112,1,2022,1
2022-01-05,Seattle,3.302,1,2022,1
2022-01-06,Seattle,20.827999999999996,1,2022,1
2022-01-07,Seattle,43.687999999999995,1,2022,1
2022-01-08,Seattle,15.748,1,2022,1
2022-01-09,Seattle,0.0,0,2022,1
2022-01-10,Seattle,3.0479999999999996,1,2022,1
2022-01-11,Seattle,17.779999999999998,1,2022,1
2022-01-12,Seattle,13.208,1,2022,1
2022-01-13,Seattle,7.112,1,2022,1
2022-01-14,Seattle,0.508,1,2022,1
2022-01-15,Seattle,0.254,1,2022,1
2022-01-16,Seattle,0.254,1,2022,1
2022-01-17,Seattle,0.0,0,2022,1
2022-01-18,Seattle,0.508,1,2022,1
2022-01-19,Seattle,1.016,1,2022,1
2022-01-20,Seattle,2.54,1,2022,1
2022-01-21,Seattle,3.302,1,2022,1
2022-01-22,Seattle,0.0,0,2022,1
2022-01-23,Seattle,0.0,0,2022,1
2022-01-24,Seattle,0.0,0,2022,1
2022-01-25,Seattle,0.0,0,2022,1
2022-01-26,Seattle,0.0,0,2022,1
2022-01-27,Seattle,0.0,0,2022,1
2022-01-28,Seattle,0.0,0,2022,1
2022-01-29,Seattle,0.0,0,2022,1
2022-01-30,Seattle,0.254,1,2022,1
2022-01-31,Seattle,7.112,1,2022,1
2022-02-01,Seattle,0.254,1,2022,2
2022-02-02,Seattle,0.7619999999999999,1,2022,2
2022-02-03,Seattle,2.2859999999999996,1,2022,2
2022-02-04,Seattle,1.016,1,2022,2
2022-02-05,Seattle,0.508,1,2022,2
2022-02-06,Seattle,0.254,1,2022,2
2022-02-07,Seattle,0.0,0,2022,2
2022-02-08,Seattle,0.254,1,2022,2
2022-02-09,Seattle,0.508,1,2022,2
2022-02-10,Seattle,0.7619999999999999,1,2022,2
2022-02-11,Seattle,0.508,1,2022,2
2022-02-12,Seattle,0.0,0,2022,2
2022-02-13,Seattle,0.0,0,2022,2
2022-02-14,Seattle,1.016,1,2022,2
2022-02-15,Seattle,3.556,1,2022,2
2022-02-16,Seattle,0.508,1,2022,2
2022-02-17,Seattle,0.0,0,2022,2
2022-02-18,Seattle,0.0,0,2022,2
2022-02-19,Seattle,0.7619999999999999,1,2022,2
2022-02-20,Seattle,3.556,1,2022,2
2022-02-21,Seattle,4.826,1,2022,2
2022-02-22,Seattle,1.5239999999999998,1,2022,2
2022-02-23,Seattle,0.0,0,2022,2
2022-02-24,Seattle,0.0,0,2022,2
2022-02-25,Seattle,0.0,0,2022,2
2022-02-26,Seattle,0.0,0,2022,2
2022-02-27,Seattle,15.493999999999998,1,2022,2
2022-02-28,Seattle,48.00599999999999,1,2022,2
2022-03-01,Seattle,26.162,1,2022,3
2022-03-02,Seattle,0.254,1,2022,3
2022-03-03,Seattle,8.128,1,2022,3
2022-03-04,Seattle,1.016,1,2022,3
2022-03-05,Seattle,1.016,1,2022,3
2022-03-06,Seattle,0.0,0,2022,3
2022-03-07,Seattle,0.0,0,2022,3
2022-03-08,Seattle,2.794,1,2022,3
2022-03-09,Seattle,1.27,1,2022,3
2022-03-10,Seattle,0.0,0,2022,3
2022-03-11,Seattle,0.0,0,2022,3
2022-03-12,Seattle,0.0,0,2022,3
2022-03-13,Seattle,2.54,1,2022,3
2022-03-14,Seattle,1.27,1,2022,3
2022-03-15,Seattle,13.208,1,2022,3
2022-03-16,Seattle,1.5239999999999998,1,2022,3
2022-03-17,Seattle,0.0,0,2022,3
2022-03-27,Seattle,,0,2022,3
2022-03-28,Seattle,0.0,0,2022,3
2022-03-29,Seattle,0.0,0,2022,3
2022-03-30,Seattle,0.0,0,2022,3
2022-03-31,Seattle,6.35,1,2022,3
2022-04-01,Seattle,0.0,0,2022,4
2022-04-02,Seattle,2.54,1,2022,4
2022-04-03,Seattle,0.508,1,2022,4
2022-04-04,Seattle,22.352,1,2022,4
2022-04-05,Seattle,2.032,1,2022,4
2022-04-06,Seattle,0.254,1,2022,4
2022-04-07,Seattle,0.0,0,2022,4
2022-04-08,Seattle,1.27,1,2022,4
2022-04-09,Seattle,0.254,1,2022,4
2022-04-10,Seattle,12.191999999999998,1,2022,4
2022-04-11,Seattle,1.778,1,2022,4
2022-04-12,Seattle,0.0,0,2022,4
2022-04-13,Seattle,0.0,0,2022,4
2022-04-14,Seattle,0.0,0,2022,4
2022-04-15,Seattle,0.508,1,2022,4
2022-04-16,Seattle,0.0,0,2022,4
2022-04-17,Seattle,3.556,1,2022,4
2022-04-18,Seattle,2.032,1,2022,4
2022-04-19,Seattle,7.874,1,2022,4
2022-04-20,Seattle,0.254,1,2022,4
2022-04-21,Seattle,4.571999999999999,1,2022,4
2022-04-22,Seattle,9.652,1,2022,4
2022-04-23,Seattle,0.508,1,2022,4
2022-04-24,Seattle,0.0,0,2022,4
2022-04-25,Seattle,4.064,1,2022,4
2022-04-26,Seattle,0.254,1,2022,4
2022-04-27,Seattle,0.7619999999999999,1,2022,4
2022-04-28,Seattle,0.508,1,2022,4
2022-04-29,Seattle,0.0,0,2022,4
2022-04-30,Seattle,9.143999999999998,1,2022,4
2022-05-01,Seattle,1.27,1,2022,5
2022-05-02,Seattle,7.619999999999999,1,2022,5
2022-05-03,Seattle,3.0479999999999996,1,2022,5
2022-05-04,Seattle,0.254,1,2022,5
2022-05-05,Seattle,1.016,1,2022,5
2022-05-06,Seattle,8.636000000000001,1,2022,5
2022-05-07,Seattle,13.97,1,2022,5
2022-05-08,Seattle,1.016,1,2022,5
2022-05-09,Seattle,0.254,1,2022,5
2022-05-10,Seattle,0.7619999999999999,1,2022,5
2022-05-11,Seattle,0.254,1,2022,5
2022-05-12,Seattle,1.27,1,2022,5
2022-05-13,Seattle,12.191999999999998,1,2022,5
2022-05-14,Seattle,2.794,1,2022,5
2022-05-15,Seattle,2.54,1,2022,5
2022-05-16,Seattle,16.764,1,2022,5
2022-05-17,Seattle,0.508,1,2022,5
2022-05-18,Seattle,4.3180000000000005,1,2022,5
2022-05-19,Seattle,2.54,1,2022,5
2022-05-20,Seattle,0.0,0,2022,5
2022-05-21,Seattle,0.0,0,2022,5
2022-05-22,Seattle,0.0,0,2022,5
2022-05-23,Seattle,0.0,0,2022,5
2022-05-24,Seattle,0.0,0,2022,5
2022-05-25,Seattle,0.7619999999999999,1,2022,5
2022-05-26,Seattle,0.0,0,2022,5
2022-05-27,Seattle,3.0479999999999996,1,2022,5
2022-05-28,Seattle,0.7619999999999999,1,2022,5
2022-05-29,Seattle,8.636000000000001,1,2022,5
2022-05-30,Seattle,9.906,1,2022,5
2022-05-31,Seattle,2.032,1,2022,5
2022-06-01,Seattle,0.0,0,2022,6
2022-06-02,Seattle,1.016,1,2022,6
2022-06-03,Seattle,5.334,1,2022,6
2022-06-04,Seattle,2.794,1,2022,6
2022-06-05,Seattle,15.493999999999998,1,2022,6
2022-06-06,Seattle,7.112,1,2022,6
2022-06-07,Seattle,0.0,0,2022,6
2022-06-08,Seattle,0.254,1,2022,6
2022-06-09,Seattle,2.032,1,2022,6
2022-06-10,Seattle,27.178,1,2022,6
2022-06-11,Seattle,3.302,1,2022,6
2022-06-12,Seattle,1.778,1,2022,6
2022-06-13,Seattle,6.35,1,2022,6
2022-06-14,Seattle,2.54,1,2022,6
2022-06-15,Seattle,0.0,0,2022,6
2022-06-16,Seattle,0.7619999999999999,1,2022,6
2022-06-17,Seattle,0.254,1,2022,6
2022-06-18,Seattle,3.556,1,2022,6
2022-06-19,Seattle,1.016,1,2022,6
2022-06-20,Seattle,0.0,0,2022,6
2022-06-21,Seattle,0.0,0,2022,6
2022-06-22,Seattle,0.7619999999999999,1,2022,6
2022-06-23,Seattle,0.7619999999999999,1,2022,6
2022-06-24,Seattle,0.0,0,2022,6
2022-06-25,Seattle,0.0,0,2022,6
2022-06-26,Seattle,0.0,0,2022,6
2022-06-27,Seattle,0.0,0,2022,6
2022-06-28,Seattle,0.0,0,2022,6
2022-06-29,Seattle,0.0,0,2022,6
2022-06-30,Seattle,0.0,0,2022,6
2022-07-01,Seattle,0.0,0,2022,7
2022-07-02,Seattle,0.0,0,2022,7
2022-07-03,Seattle,0.508,1,2022,7
2022-07-04,Seattle,3.0479999999999996,1,2022,7
2022-07-05,Seattle,1.27,1,2022,7
2022-07-06,Seattle,1.5239999999999998,1,2022,7
2022-07-07,Seattle,1.016,1,2022,7
2022-07-08,Seattle,0.0,0,2022,7
2022-07-09,Seattle,0.0,0,2022,7
2022-07-10,Seattle,0.0,0,2022,7
2022-07-11,Seattle,0.0,0,2022,7
2022-07-12,Seattle,0.0,0,2022,7
2022-07-13,Seattle,0.0,0,2022,7
2022-07-14,Seattle,0.0,0,2022,7
2022-07-15,Seattle,0.0,0,2022,7
2022-07-16,Seattle,0.0,0,2022,7
2022-07-17,Seattle,0.0,0,2022,7
2022-07-18,Seattle,0.508,1,2022,7
2022-07-19,Seattle,0.0,0,2022,7
2022-07-20,Seattle,0.0,0,2022,7
2022-07-21,Seattle,0.0,0,2022,7
2022-07-22,Seattle,0.0,0,2022,7
2022-07-23,Seattle,0.0,0,2022,7
2022-07-24,Seattle,0.0,0,2022,7
2022-07-25,Seattle,0.0,0,2022,7
2022-07-26,Seattle,0.0,0,2022,7
2022-07-27,Seattle,0.0,0,2022,7
2022-07-28,Seattle,0.0,0,2022,7
2022-07-29,Seattle,0.0,0,2022,7
2022-07-30,Seattle,0.0,0,2022,7
2022-07-31,Seattle,0.0,0,2022,7
2022-08-01,Seattle,0.0,0,2022,8
2022-08-02,Seattle,0.0,0,2022,8
2022-08-03,Seattle,0.0,0,2022,8
2022-08-04,Seattle,0.0,0,2022,8
2022-08-05,Seattle,1.778,1,2022,8
2022-08-06,Seattle,0.0,0,2022,8
2022-08-07,Seattle,0.0,0,2022,8
2022-08-08,Seattle,0.0,0,2022,8
2022-08-09,Seattle,0.0,0,2022,8
2022-08-10,Seattle,0.254,1,2022,8
2022-08-11,Seattle,1.27,1,2022,8
2022-08-12,Seattle,0.0,0,2022,8
2022-08-13,Seattle,0.0,0,2022,8
2022-08-14,Seattle,0.0,0,2022,8
2022-08-15,Seattle,0.0,0,2022,8
2022-08-16,Seattle,0.0,0,2022,8
2022-08-17,Seattle,0.0,0,2022,8
2022-08-18,Seattle,0.0,0,2022,8
2022-08-19,Seattle,0.254,1,2022,8
2022-08-20,Seattle,1.27,1,2022,8
2022-08-21,Seattle,0.0,0,2022,8
2022-08-22,Seattle,0.0,0,2022,8
2022-08-23,Seattle,0.0,0,2022,8
2022-08-24,Seattle,0.0,0,2022,8
2022-08-25,Seattle,0.0,0,2022,8
2022-08-26,Seattle,0.0,0,2022,8
2022-08-27,Seattle,1.27,1,2022,8
2022-08-28,Seattle,0.0,0,2022,8
2022-08-29,Seattle,0.0,0,2022,8
2022-08-30,Seattle,0.0,0,2022,8
2022-08-31,Seattle,0.0,0,2022,8
2022-09-01,Seattle,0.0,0,2022,9
2022-09-02,Seattle,0.0,0,2022,9
2022-09-03,Seattle,0.508,1,2022,9
2022-09-04,Seattle,0.7619999999999999,1,2022,9
2022-09-05,Seattle,0.508,1,2022,9
2022-09-06,Seattle,0.0,0,2022,9
2022-09-07,Seattle,0.0,0,2022,9
2022-09-08,Seattle,0.0,0,2022,9
2022-09-09,Seattle,0.0,0,2022,9
2022-09-10,Seattle,0.0,0,2022,9
2022-09-11,Seattle,0.0,0,2022,9
2022-09-12,Seattle,0.0,0,2022,9
2022-09-13,Seattle,0.0,0,2022,9
2022-09-14,Seattle,0.0,0,2022,9
2022-09-15,Seattle,0.0,0,2022,9
2022-09-16,Seattle,0.0,0,2022,9
2022-09-17,Seattle,0.0,0,2022,9
2022-09-18,Seattle,0.0,0,2022,9
2022-09-19,Seattle,0.0,0,2022,9
2022-09-20,Seattle,0.0,0,2022,9
2022-09-21,Seattle,0.0,0,2022,9
2022-09-22,Seattle,0.0,0,2022,9
2022-09-23,Seattle,0.0,0,2022,9
2022-09-24,Seattle,0.0,0,2022,9
2022-09-25,Seattle,0.0,0,2022,9
2022-09-26,Seattle,0.0,0,2022,9
2022-09-27,Seattle,0.0,0,2022,9
2022-09-28,Seattle,0.0,0,2022,9
2022-09-29,Seattle,0.7619999999999999,1,2022,9
2022-09-30,Seattle,0.0,0,2022,9
2022-10-01,Seattle,0.0,0,2022,10
2022-10-02,Seattle,0.0,0,2022,10
2022-10-03,Seattle,0.0,0,2022,10
2022-10-04,Seattle,0.0,0,2022,10
2022-10-05,Seattle,0.254,1,2022,10
2022-10-06,Seattle,0.0,0,2022,10
2022-10-07,Seattle,0.0,0,2022,10
2022-10-08,Seattle,0.0,0,2022,10
2022-10-09,Seattle,0.0,0,2022,10
2022-10-10,Seattle,0.0,0,2022,10
2022-10-11,Seattle,0.0,0,2022,10
2022-10-12,Seattle,0.0,0,2022,10
2022-10-13,Seattle,0.0,0,2022,10
2022-10-14,Seattle,0.0,0,2022,10
2022-10-15,Seattle,0.0,0,2022,10
2022-10-16,Seattle,0.0,0,2022,10
2022-10-17,Seattle,0.0,0,2022,10
2022-10-18,Seattle,0.0,0,2022,10
2022-10-19,Seattle,0.0,0,2022,10
2022-10-20,Seattle,0.0,0,2022,10
2022-10-21,Seattle,0.0,0,2022,10
2022-10-22,Seattle,10.668,1,2022,10
2022-10-23,Seattle,6.858,1,2022,10
2022-10-24,Seattle,2.54,1,2022,10
2022-10-25,Seattle,2.794,1,2022,10
2022-10-26,Seattle,10.413999999999998,1,2022,10
2022-10-27,Seattle,0.254,1,2022,10
2022-10-28,Seattle,14.731999999999998,1,2022,10
2022-10-29,Seattle,0.508,1,2022,10
2022-10-30,Seattle,0.508,1,2022,10
2022-10-31,Seattle,22.86,1,2022,10
2022-11-01,Seattle,0.508,1,2022,11
2022-11-02,Seattle,7.112,1,2022,11
2022-11-03,Seattle,5.842,1,2022,11
2022-11-04,Seattle,9.398,1,2022,11
2022-11-05,Seattle,0.508,1,2022,11
2022-11-06,Seattle,22.86,1,2022,11
2022-11-07,Seattle,5.334,1,2022,11
2022-11-08,Seattle,6.35,1,2022,11
2022-11-09,Seattle,0.254,1,2022,11
2022-11-10,Seattle,0.0,0,2022,11
2022-11-11,Seattle,0.0,0,2022,11
2022-11-12,Seattle,0.0,0,2022,11
2022-11-13,Seattle,0.0,0,2022,11
2022-11-14,Seattle,0.0,0,2022,11
2022-11-15,Seattle,0.0,0,2022,11
2022-11-16,Seattle,0.0,0,2022,11
2022-11-17,Seattle,0.0,0,2022,11
2022-11-18,Seattle,0.0,0,2022,11
2022-11-19,Seattle,0.0,0,2022,11
2022-11-20,Seattle,0.0,0,2022,11
2022-11-21,Seattle,0.254,1,2022,11
2022-11-22,Seattle,4.3180000000000005,1,2022,11
2022-11-23,Seattle,24.892,1,2022,11
2022-11-24,Seattle,0.0,0,2022,11
2022-11-25,Seattle,5.588,1,2022,11
2022-11-26,Seattle,17.779999999999998,1,2022,11
2022-11-27,Seattle,6.604,1,2022,11
2022-11-28,Seattle,1.778,1,2022,11
2022-11-29,Seattle,0.508,1,2022,11
2022-11-30,Seattle,32.004,1,2022,11
2022-12-01,Seattle,1.778,1,2022,12
2022-12-02,Seattle,0.0,0,2022,12
2022-12-03,Seattle,18.287999999999997,1,2022,12
2022-12-04,Seattle,0.0,0,2022,12
2022-12-05,Seattle,5.08,1,2022,12
2022-12-06,Seattle,0.254,1,2022,12
2022-12-07,Seattle,1.016,1,2022,12
2022-12-08,Seattle,7.365999999999999,1,2022,12
2022-12-09,Seattle,2.54,1,2022,12
2022-12-10,Seattle,22.86,1,2022,12
2022-12-11,Seattle,7.365999999999999,1,2022,12
2022-12-12,Seattle,1.778,1,2022,12
2022-12-13,Seattle,1.27,1,2022,12
2022-12-14,Seattle,0.254,1,2022,12
2022-12-15,Seattle,0.0,0,2022,12
2022-12-16,Seattle,0.0,0,2022,12
2022-12-17,Seattle,0.254,1,2022,12
2022-12-18,Seattle,1.5239999999999998,1,2022,12
2022-12-19,Seattle,2.032,1,2022,12
2022-12-20,Seattle,6.35,1,2022,12
2022-12-21,Seattle,7.874,1,2022,12
2022-12-22,Seattle,0.7619999999999999,1,2022,12
2022-12-23,Seattle,6.858,1,2022,12
2022-12-24,Seattle,13.208,1,2022,12
